timestamp,A0,A4,A2,Channel 4,Channel 5,Channel 6,Channel 7
1785926504688,2894589.000000,2686649.000000,2677723.000000,1.725310,1.601368,1.596047,1.640908
1785926505192,2887875.000000,2685786.000000,2677034.000000,1.721308,1.600853,1.595637,1.639266
1785926505696,2890341.000000,2685621.000000,2676871.000000,1.722778,1.600755,1.595540,1.639691
1785926506200,2887557.000000,2685295.000000,2676316.000000,1.721118,1.600561,1.595209,1.638963
1785926506709,2886022.000000,2685125.000000,2675822.000000,1.720203,1.600459,1.594914,1.638526
1785926507213,2889497.000000,2685013.000000,2673850.000000,1.722275,1.600393,1.593739,1.638802
1785926507717,2886151.000000,2684510.000000,2672216.000000,1.720280,1.600093,1.592765,1.637713
1785926508222,2886096.000000,2684456.000000,2671430.000000,1.720247,1.600061,1.592296,1.637535
1785926508731,2885696.000000,2684190.000000,2670388.000000,1.720009,1.599902,1.591675,1.637195
1785926509235,2885145.000000,2683918.000000,2670630.000000,1.719681,1.599740,1.591820,1.637080
1785926509739,2886099.000000,2683783.000000,2669922.000000,1.720249,1.599659,1.591398,1.637102
1785926510243,2887135.000000,2682683.000000,2669176.000000,1.720867,1.599004,1.590953,1.636941
1785926510751,2888545.000000,2681666.000000,2668180.000000,1.721707,1.598398,1.590359,1.636821
1785926511256,2893416.000000,2681189.000000,2666721.000000,1.724610,1.598113,1.589490,1.637404
1785926511759,2886077.000000,2680548.000000,2665090.000000,1.720236,1.597731,1.588518,1.635495
1785926512263,2886002.000000,2680160.000000,2664678.000000,1.720191,1.597500,1.588272,1.635321
1785926512772,2884589.000000,2680123.000000,2664138.000000,1.719349,1.597478,1.587950,1.634926
1785926513276,2884573.000000,2679995.000000,2663267.000000,1.719340,1.597402,1.587431,1.634724
1785926513780,2882087.000000,2679691.000000,2662341.000000,1.717858,1.597220,1.586879,1.633986
1785926514284,2884137.000000,2679787.000000,2661391.000000,1.719080,1.597278,1.586313,1.634223
1785926514793,2883401.000000,2679533.000000,2660911.000000,1.718641,1.597126,1.586027,1.633931
1785926515297,2880816.000000,2678892.000000,2659421.000000,1.717100,1.596744,1.585139,1.632994
1785926515801,2882601.000000,2678954.000000,2659198.000000,1.718164,1.596781,1.585006,1.633317
1785926516305,2881418.000000,2678659.000000,2658573.000000,1.717459,1.596605,1.584633,1.632899
1785926516814,2878492.000000,2677987.000000,2657622.000000,1.715715,1.596205,1.584066,1.631995
1785926517318,2881128.000000,2677972.000000,2657395.000000,1.717286,1.596196,1.583931,1.632471
1785926517822,2880723.000000,2677909.000000,2656914.000000,1.717045,1.596158,1.583644,1.632282
1785926518327,2881014.000000,2677993.000000,2656141.000000,1.717218,1.596208,1.583184,1.632203
1785926518835,2881130.000000,2677414.000000,2655163.000000,1.717287,1.595863,1.582601,1.631917
1785926519339,2878261.000000,2676416.000000,2654285.000000,1.715577,1.595268,1.582077,1.630974
1785926519843,2877874.000000,2676058.000000,2653629.000000,1.715347,1.595055,1.581686,1.630696
1785926520347,2879544.000000,2676058.000000,2653777.000000,1.716342,1.595055,1.581774,1.631057
1785926520856,2877265.000000,2675680.000000,2653946.000000,1.714984,1.594830,1.581875,1.630563
1785926521360,2879457.000000,2675565.000000,2653253.000000,1.716290,1.594761,1.581462,1.630838
1785926521864,2879145.000000,2675600.000000,2652155.000000,1.716104,1.594782,1.580808,1.630565
1785926522368,2874445.000000,2675261.000000,2651528.000000,1.713303,1.594580,1.580434,1.629439
1785926522877,2875690.000000,2675328.000000,2647897.000000,1.714045,1.594620,1.578270,1.628978
1785926523381,2878714.000000,2675448.000000,2647524.000000,1.715847,1.594691,1.578047,1.629529
1785926523886,2874770.000000,2675090.000000,2646930.000000,1.713497,1.594478,1.577693,1.628556
1785926524389,2875197.000000,2675063.000000,2646134.000000,1.713751,1.594462,1.577219,1.628477
1785926524898,2874358.000000,2674904.000000,2645920.000000,1.713251,1.594367,1.577091,1.628236
1785926525402,2872336.000000,2674545.000000,2645277.000000,1.712046,1.594153,1.576708,1.627636
1785926525906,2873629.000000,2674691.000000,2644888.000000,1.712816,1.594240,1.576476,1.627844
1785926526410,2872966.000000,2674489.000000,2644434.000000,1.712421,1.594120,1.576206,1.627582
1785926526919,2872428.000000,2674125.000000,2644008.000000,1.712101,1.593903,1.575952,1.627318
1785926527423,2872508.000000,2674118.000000,2643361.000000,1.712148,1.593899,1.575566,1.627204
1785926527927,2870478.000000,2673890.000000,2642823.000000,1.710938,1.593763,1.575245,1.626649
1785926528431,2871737.000000,2673535.000000,2642244.000000,1.711689,1.593551,1.574900,1.626713
1785926528940,2872836.000000,2673613.000000,2641200.000000,1.712344,1.593598,1.574278,1.626740
1785926529444,2872251.000000,2673440.000000,2641022.000000,1.711995,1.593495,1.574172,1.626554
1785926529948,2870775.000000,2672970.000000,2640576.000000,1.711115,1.593214,1.573906,1.626079
1785926530452,2870639.000000,2673123.000000,2640128.000000,1.711034,1.593306,1.573639,1.625993
1785926530961,2869515.000000,2672785.000000,2640028.000000,1.710364,1.593104,1.573579,1.625683
1785926531465,2870941.000000,2672307.000000,2639716.000000,1.711214,1.592819,1.573393,1.625809
1785926531969,2871805.000000,2672698.000000,2639570.000000,1.711729,1.593052,1.573306,1.626029
1785926532473,2868425.000000,2671980.000000,2638852.000000,1.709715,1.592624,1.572878,1.625072
1785926532982,2865966.000000,2671424.000000,2638273.000000,1.708249,1.592293,1.572533,1.624359
1785926533486,2868607.000000,2671653.000000,2638237.000000,1.709823,1.592429,1.572512,1.624921
1785926533990,2866673.000000,2671596.000000,2638091.000000,1.708670,1.592395,1.572425,1.624497
1785926534494,2866825.000000,2671524.000000,2637757.000000,1.708761,1.592353,1.572226,1.624447
1785926535003,2868837.000000,2671521.000000,2637891.000000,1.709960,1.592351,1.572306,1.624872
1785926535507,2865493.000000,2671032.000000,2637488.000000,1.707967,1.592059,1.572065,1.624031
1785926536011,2864588.000000,2670245.000000,2637012.000000,1.707428,1.591590,1.571782,1.623600
1785926536515,2865849.000000,2670736.000000,2637261.000000,1.708179,1.591883,1.571930,1.623997
1785926537025,2863556.000000,2669725.000000,2636772.000000,1.706813,1.591280,1.571639,1.623244
1785926537528,2864608.000000,2669585.000000,2636554.000000,1.707440,1.591197,1.571509,1.623382
1785926538032,2864884.000000,2669712.000000,2636685.000000,1.707604,1.591272,1.571587,1.623488
1785926538536,2862563.000000,2669026.000000,2635464.000000,1.706221,1.590864,1.570859,1.622648
1785926539045,2863427.000000,2669143.000000,2636044.000000,1.706736,1.590933,1.571205,1.622958
1785926539549,2864083.000000,2669264.000000,2636281.000000,1.707127,1.591005,1.571346,1.623159
1785926540053,2862920.000000,2668777.000000,2635059.000000,1.706433,1.590715,1.570618,1.622589
1785926540557,2863611.000000,2668956.000000,2634822.000000,1.706845,1.590822,1.570476,1.622715
1785926541066,2863614.000000,2668971.000000,2634599.000000,1.706847,1.590831,1.570343,1.622674
1785926541570,2861075.000000,2667664.000000,2634037.000000,1.705334,1.590052,1.570009,1.621798
1785926542074,2863598.000000,2668261.000000,2633619.000000,1.706838,1.590408,1.569759,1.622335
1785926542578,2863309.000000,2668014.000000,2633178.000000,1.706665,1.590260,1.569497,1.622141
1785926543087,2862132.000000,2667804.000000,2632024.000000,1.705964,1.590135,1.568809,1.621636
1785926543591,2863385.000000,2667654.000000,2631297.000000,1.706711,1.590046,1.568375,1.621710
1785926544096,2862038.000000,2667056.000000,2629437.000000,1.705908,1.589689,1.567267,1.620955
1785926544599,2861402.000000,2666694.000000,2629061.000000,1.705529,1.589474,1.567043,1.620682
1785926545108,2862263.000000,2666761.000000,2628735.000000,1.706042,1.589514,1.566848,1.620801
1785926545612,2861188.000000,2666955.000000,2628476.000000,1.705401,1.589629,1.566694,1.620575
1785926546116,2860800.000000,2666376.000000,2627647.000000,1.705170,1.589284,1.566200,1.620218
1785926546620,2861306.000000,2666338.000000,2626701.000000,1.705471,1.589261,1.565636,1.620123
1785926547129,2859465.000000,2663251.000000,2624347.000000,1.704374,1.587421,1.564233,1.618676
1785926547633,2860851.000000,2662759.000000,2624875.000000,1.705200,1.587128,1.564548,1.618959
1785926548137,2858989.000000,2660426.000000,2619427.000000,1.704090,1.585738,1.561300,1.617043
1785926548641,2860263.000000,2660670.000000,2622128.000000,1.704850,1.585883,1.562910,1.617881
1785926549150,2861071.000000,2660368.000000,2622614.000000,1.705331,1.585703,1.563200,1.618078
1785926549654,2869521.000000,2664393.000000,2622164.000000,1.710368,1.588102,1.562932,1.620467
1785926550158,2847008.000000,2659614.000000,2619990.000000,1.696949,1.585254,1.561636,1.614613
1785926550662,2861395.000000,2660187.000000,2621727.000000,1.705524,1.585595,1.562671,1.617930
1785926551171,2861598.000000,2659789.000000,2620786.000000,1.705645,1.585358,1.562110,1.617705
1785926551675,2857915.000000,2659429.000000,2620168.000000,1.703450,1.585143,1.561742,1.616778
1785926552179,2860108.000000,2659563.000000,2619897.000000,1.704757,1.585223,1.561580,1.617187
1785926552683,2858031.000000,2659545.000000,2619909.000000,1.703519,1.585212,1.561588,1.616773
1785926553192,2857952.000000,2660210.000000,2619394.000000,1.703472,1.585609,1.561281,1.616787
1785926553696,2860979.000000,2660598.000000,2620109.000000,1.705276,1.585840,1.561707,1.617608
1785926554200,2860874.000000,2660271.000000,2619609.000000,1.705214,1.585645,1.561409,1.617423
1785926554704,2855298.000000,2659955.000000,2618718.000000,1.701890,1.585457,1.560878,1.616075
1785926555213,2856629.000000,2659464.000000,2617890.000000,1.702684,1.585164,1.560384,1.616077
1785926555717,2860883.000000,2659363.000000,2619106.000000,1.705219,1.585104,1.561109,1.617144
1785926556221,2858584.000000,2659142.000000,2616821.000000,1.703849,1.584972,1.559747,1.616189
1785926556725,2858598.000000,2659224.000000,2616908.000000,1.703857,1.585021,1.559799,1.616226
1785926557234,2859762.000000,2658856.000000,2616060.000000,1.704551,1.584802,1.559293,1.616215
1785926557738,2850295.000000,2658124.000000,2614900.000000,1.698908,1.584365,1.558602,1.613958
1785926558242,2854971.000000,2658842.000000,2613974.000000,1.701695,1.584793,1.558050,1.614846
1785926558746,2857565.000000,2658563.000000,2614088.000000,1.703242,1.584627,1.558118,1.615329
