timestamp,A0,A4,A2,Channel 4,Channel 5,Channel 6,Channel 7
1785926093919,3526614.000000,3478261.000000,4184727.000000,2.102026,2.073205,2.494292,2.223174
1785926094428,3526496.000000,3478501.000000,4184883.000000,2.101956,2.073348,2.494385,2.223230
1785926094932,3526787.000000,3478588.000000,4185219.000000,2.102129,2.073400,2.494585,2.223372
1785926095436,3525322.000000,3478113.000000,4184499.000000,2.101256,2.073117,2.494156,2.222843
1785926095940,3526312.000000,3478665.000000,4184543.000000,2.101846,2.073446,2.494182,2.223158
1785926096449,3526897.000000,3478672.000000,4184824.000000,2.102195,2.073450,2.494350,2.223331
1785926096953,3525172.000000,3477950.000000,4184912.000000,2.101166,2.073020,2.494402,2.222863
1785926097457,3525153.000000,3477912.000000,4184322.000000,2.101155,2.072997,2.494051,2.222734
1785926097961,3526006.000000,3478179.000000,4184876.000000,2.101664,2.073156,2.494381,2.223067
1785926098470,3525549.000000,3477907.000000,4184770.000000,2.101391,2.072994,2.494318,2.222901
1785926098974,3524604.000000,3477545.000000,4184031.000000,2.100828,2.072778,2.493877,2.222494
1785926099478,3525185.000000,3477736.000000,4184060.000000,2.101174,2.072892,2.493894,2.222654
1785926099982,3525964.000000,3478077.000000,4184490.000000,2.101639,2.073096,2.494151,2.222962
1785926100491,3525159.000000,3477628.000000,4184353.000000,2.101159,2.072828,2.494069,2.222685
1785926100995,3524028.000000,3477351.000000,4183843.000000,2.100485,2.072663,2.493765,2.222304
1785926101499,3524710.000000,3477640.000000,4183770.000000,2.100891,2.072835,2.493721,2.222482
1785926102003,3527959.000000,3480153.000000,4185388.000000,2.102828,2.074333,2.494686,2.223949
1785926102512,3525466.000000,3478562.000000,4184251.000000,2.101342,2.073385,2.494008,2.222912
1785926103016,3525472.000000,3478101.000000,4183539.000000,2.101345,2.073110,2.493584,2.222680
1785926103519,3525756.000000,3478465.000000,4184004.000000,2.101515,2.073327,2.493861,2.222901
1785926104024,3524507.000000,3477822.000000,4183378.000000,2.100770,2.072944,2.493488,2.222400
1785926104533,3523884.000000,3477530.000000,4183275.000000,2.100399,2.072770,2.493426,2.222198
1785926105037,3525019.000000,3477929.000000,4183164.000000,2.101075,2.073007,2.493360,2.222481
1785926105541,3524698.000000,3477782.000000,4182924.000000,2.100884,2.072920,2.493217,2.222340
1785926106045,3523769.000000,3477585.000000,4183030.000000,2.100330,2.072802,2.493280,2.222138
1785926106554,3524003.000000,3477730.000000,4183027.000000,2.100470,2.072889,2.493279,2.222212
1785926107057,3524168.000000,3477626.000000,4182840.000000,2.100568,2.072827,2.493167,2.222187
1785926107562,3521981.000000,3477561.000000,4183597.000000,2.099264,2.072788,2.493618,2.221890
1785926108066,3524626.000000,3478059.000000,4183136.000000,2.100841,2.073085,2.493344,2.222423
1785926108575,3524000.000000,3477622.000000,4182702.000000,2.100468,2.072824,2.493085,2.222126
1785926109079,3523334.000000,3477400.000000,4182663.000000,2.100071,2.072692,2.493062,2.221941
1785926109583,3522377.000000,3477158.000000,4181987.000000,2.099500,2.072548,2.492659,2.221569
1785926110086,3523665.000000,3477455.000000,4182229.000000,2.100268,2.072725,2.492803,2.221932
1785926110596,3523798.000000,3477502.000000,4182032.000000,2.100348,2.072753,2.492686,2.221929
1785926111100,3521790.000000,3477111.000000,4181991.000000,2.099151,2.072520,2.492661,2.221444
1785926111604,3522954.000000,3477198.000000,4181911.000000,2.099844,2.072572,2.492613,2.221677
1785926112108,3522836.000000,3477160.000000,4181908.000000,2.099774,2.072549,2.492612,2.221645
1785926112617,3522285.000000,3477208.000000,4181552.000000,2.099446,2.072578,2.492399,2.221474
1785926113121,3521315.000000,3476664.000000,4181417.000000,2.098867,2.072253,2.492319,2.221147
1785926113624,3522731.000000,3477260.000000,4181242.000000,2.099711,2.072609,2.492215,2.221512
1785926114128,3521615.000000,3476544.000000,4181205.000000,2.099046,2.072182,2.492193,2.221140
1785926114637,3521284.000000,3476204.000000,4181208.000000,2.098849,2.071979,2.492194,2.221008
1785926115142,3521225.000000,3476052.000000,4180751.000000,2.098814,2.071889,2.491922,2.220875
1785926115646,3522225.000000,3476652.000000,4180933.000000,2.099410,2.072246,2.492030,2.221229
1785926116150,3520973.000000,3476018.000000,4180047.000000,2.098664,2.071868,2.491502,2.220678
1785926116659,3522898.000000,3476011.000000,4180229.000000,2.099811,2.071864,2.491611,2.221095
1785926117162,3522273.000000,3476274.000000,4179693.000000,2.099438,2.072021,2.491291,2.220917
1785926117666,3521141.000000,3476089.000000,4179762.000000,2.098764,2.071911,2.491333,2.220669
1785926118170,3519986.000000,3476028.000000,4179905.000000,2.098075,2.071874,2.491418,2.220456
1785926118680,3520207.000000,3475724.000000,4179467.000000,2.098207,2.071693,2.491157,2.220352
1785926119184,3522636.000000,3477011.000000,4178697.000000,2.099655,2.072460,2.490698,2.220938
1785926119688,3521664.000000,3475741.000000,4178479.000000,2.099076,2.071703,2.490568,2.220449
1785926120192,3522563.000000,3476021.000000,4178354.000000,2.099611,2.071870,2.490493,2.220658
1785926120700,3523303.000000,3476101.000000,4178387.000000,2.100052,2.071918,2.490513,2.220828
1785926121205,3523430.000000,3479670.000000,4180854.000000,2.100128,2.074045,2.491983,2.222052
1785926121708,3519896.000000,3477799.000000,4178498.000000,2.098022,2.072930,2.490579,2.220510
1785926122212,3525677.000000,3477653.000000,4178237.000000,2.101467,2.072843,2.490423,2.221578
1785926122722,3521544.000000,3478197.000000,4178211.000000,2.099004,2.073167,2.490408,2.220860
1785926123225,3516351.000000,3476804.000000,4178166.000000,2.095909,2.072337,2.490381,2.219542
1785926123730,3517581.000000,3476652.000000,4178035.000000,2.096642,2.072246,2.490303,2.219730
1785926124234,3522347.000000,3478192.000000,4178527.000000,2.099483,2.073164,2.490596,2.221081
1785926124742,3519694.000000,3477054.000000,4177875.000000,2.097901,2.072486,2.490208,2.220198
1785926125247,3517640.000000,3476603.000000,4177602.000000,2.096677,2.072217,2.490045,2.219646
1785926125750,3520238.000000,3476741.000000,4177904.000000,2.098226,2.072299,2.490225,2.220250
1785926126254,3516737.000000,3476650.000000,4177706.000000,2.096139,2.072245,2.490107,2.219497
1785926126764,3514731.000000,3476889.000000,4178042.000000,2.094943,2.072387,2.490307,2.219213
1785926127267,3516471.000000,3476734.000000,4177752.000000,2.095980,2.072295,2.490134,2.219470
1785926127771,3515707.000000,3476591.000000,4177477.000000,2.095525,2.072210,2.489970,2.219235
1785926128275,3516866.000000,3476638.000000,4177638.000000,2.096216,2.072238,2.490067,2.219507
1785926128785,3512052.000000,3476232.000000,4177793.000000,2.093346,2.071996,2.490159,2.218500
1785926129289,3518007.000000,3476206.000000,4177583.000000,2.096896,2.071980,2.490034,2.219637
1785926129793,3515294.000000,3476168.000000,4177319.000000,2.095279,2.071958,2.489876,2.219038
1785926130296,3515367.000000,3476409.000000,4177417.000000,2.095322,2.072101,2.489935,2.219119
1785926130805,3515576.000000,3476009.000000,4177387.000000,2.095447,2.071863,2.489917,2.219075
1785926131309,3513323.000000,3476300.000000,4177249.000000,2.094104,2.072037,2.489835,2.218658
1785926131813,3512039.000000,3475903.000000,4176916.000000,2.093338,2.071800,2.489636,2.218258
1785926132317,3511136.000000,3475872.000000,4177128.000000,2.092800,2.071781,2.489763,2.218115
1785926132827,3513238.000000,3476269.000000,4176877.000000,2.094053,2.072018,2.489613,2.218561
1785926133330,3512345.000000,3475894.000000,4176966.000000,2.093521,2.071795,2.489666,2.218327
1785926133834,3513704.000000,3475788.000000,4176983.000000,2.094331,2.071731,2.489676,2.218580
1785926134339,3512804.000000,3476143.000000,4176780.000000,2.093795,2.071943,2.489555,2.218431
1785926134848,3514037.000000,3475879.000000,4176620.000000,2.094529,2.071785,2.489460,2.218592
1785926135352,3511396.000000,3475498.000000,4176712.000000,2.092955,2.071558,2.489515,2.218009
1785926135855,3512226.000000,3475828.000000,4176588.000000,2.093450,2.071755,2.489441,2.218215
1785926136359,3512311.000000,3476011.000000,4176636.000000,2.093501,2.071864,2.489469,2.218278
1785926136868,3508780.000000,3475608.000000,4176448.000000,2.091396,2.071624,2.489357,2.217459
1785926137372,3510891.000000,3475511.000000,4176653.000000,2.092654,2.071566,2.489479,2.217900
1785926137877,3514883.000000,3476768.000000,4176747.000000,2.095034,2.072315,2.489535,2.218961
1785926138381,3510201.000000,3476002.000000,4176744.000000,2.092243,2.071859,2.489534,2.217878
