timestamp,A0,A4,A2,Channel 4,Channel 5,Channel 6,Channel 7
1785926268233,3158028.000000,3133566.000000,3666528.000000,1.882331,1.867751,2.185421,1.978501
1785926268737,3157943.000000,3133381.000000,3665203.000000,1.882281,1.867641,2.184631,1.978184
1785926269241,3157649.000000,3133242.000000,3666284.000000,1.882106,1.867558,2.185276,1.978313
1785926269745,3156811.000000,3133086.000000,3665505.000000,1.881606,1.867465,2.184811,1.977961
1785926270254,3156128.000000,3132870.000000,3664207.000000,1.881199,1.867336,2.184038,1.977524
1785926270758,3155873.000000,3133093.000000,3667835.000000,1.881047,1.867469,2.186200,1.978239
1785926271262,3155239.000000,3132796.000000,3667333.000000,1.880669,1.867292,2.185901,1.977954
1785926271766,3155522.000000,3132804.000000,3667501.000000,1.880838,1.867297,2.186001,1.978045
1785926272275,3154309.000000,3132516.000000,3667704.000000,1.880115,1.867125,2.186122,1.977787
1785926272779,3152817.000000,3132290.000000,3666564.000000,1.879225,1.866990,2.185443,1.977220
1785926273283,3153311.000000,3132464.000000,3666839.000000,1.879520,1.867094,2.185606,1.977407
1785926273787,3152680.000000,3132091.000000,3666706.000000,1.879144,1.866872,2.185527,1.977181
1785926274296,3151974.000000,3131720.000000,3665251.000000,1.878723,1.866651,2.184660,1.976678
1785926274800,3152293.000000,3131846.000000,3665372.000000,1.878913,1.866726,2.184732,1.976790
1785926275304,3151970.000000,3131665.000000,3666540.000000,1.878721,1.866618,2.185428,1.976922
1785926275808,3151191.000000,3131516.000000,3664908.000000,1.878256,1.866529,2.184456,1.976414
1785926276317,3151315.000000,3131445.000000,3665033.000000,1.878330,1.866487,2.184530,1.976449
1785926276821,3151100.000000,3131534.000000,3665785.000000,1.878202,1.866540,2.184978,1.976573
1785926277325,3150541.000000,3131200.000000,3664536.000000,1.877869,1.866341,2.184234,1.976148
1785926277829,3150912.000000,3131296.000000,3664836.000000,1.878090,1.866398,2.184413,1.976300
1785926278338,3150526.000000,3131237.000000,3664877.000000,1.877860,1.866363,2.184437,1.976220
1785926278842,3150143.000000,3131162.000000,3664395.000000,1.877632,1.866318,2.184150,1.976033
1785926279346,3150460.000000,3131204.000000,3664516.000000,1.877821,1.866343,2.184222,1.976129
1785926279850,3149947.000000,3130951.000000,3665506.000000,1.877515,1.866192,2.184812,1.976173
1785926280359,3149688.000000,3130604.000000,3664848.000000,1.877360,1.865986,2.184420,1.975922
1785926280863,3149632.000000,3130795.000000,3664095.000000,1.877327,1.866099,2.183971,1.975799
1785926281367,3149328.000000,3130737.000000,3664470.000000,1.877146,1.866065,2.184195,1.975802
1785926281871,3149232.000000,3130742.000000,3664087.000000,1.877089,1.866068,2.183966,1.975708
1785926282380,3148846.000000,3130637.000000,3663674.000000,1.876859,1.866005,2.183720,1.975528
1785926282884,3148231.000000,3130388.000000,3664072.000000,1.876492,1.865857,2.183957,1.975435
1785926283388,3148218.000000,3130641.000000,3663822.000000,1.876484,1.866008,2.183808,1.975433
1785926283891,3148539.000000,3130469.000000,3663487.000000,1.876676,1.865905,2.183609,1.975397
1785926284400,3148707.000000,3130565.000000,3664683.000000,1.876776,1.865962,2.184321,1.975686
1785926284905,3147814.000000,3129820.000000,3663490.000000,1.876243,1.865518,2.183610,1.975124
1785926285409,3147811.000000,3129813.000000,3663331.000000,1.876242,1.865514,2.183516,1.975090
1785926285913,3147215.000000,3129379.000000,3663031.000000,1.875886,1.865255,2.183337,1.974826
1785926286422,3146918.000000,3129391.000000,3662815.000000,1.875709,1.865263,2.183208,1.974727
1785926286926,3147477.000000,3129713.000000,3663516.000000,1.876043,1.865454,2.183626,1.975041
1785926287430,3146900.000000,3129257.000000,3663032.000000,1.875699,1.865183,2.183337,1.974740
1785926287934,3146705.000000,3128534.000000,3662232.000000,1.875582,1.864752,2.182861,1.974398
1785926288442,3146739.000000,3129127.000000,3662423.000000,1.875603,1.865105,2.182974,1.974561
1785926288947,3146546.000000,3128968.000000,3663149.000000,1.875488,1.865010,2.183407,1.974635
1785926289450,3145646.000000,3128689.000000,3661870.000000,1.874951,1.864844,2.182645,1.974147
1785926289955,3145770.000000,3128122.000000,3661740.000000,1.875025,1.864506,2.182567,1.974033
1785926290464,3145185.000000,3128014.000000,3662438.000000,1.874676,1.864442,2.182983,1.974034
1785926290968,3145017.000000,3127830.000000,3662072.000000,1.874576,1.864332,2.182765,1.973891
1785926291472,3145168.000000,3127779.000000,3662001.000000,1.874666,1.864302,2.182723,1.973897
1785926291976,3144686.000000,3127714.000000,3661970.000000,1.874379,1.864263,2.182704,1.973782
1785926292485,3144470.000000,3127746.000000,3661673.000000,1.874250,1.864282,2.182527,1.973687
1785926292988,3144927.000000,3127844.000000,3661649.000000,1.874523,1.864340,2.182513,1.973792
1785926293493,3144568.000000,3127649.000000,3662008.000000,1.874309,1.864224,2.182727,1.973753
1785926293997,3144650.000000,3127492.000000,3661673.000000,1.874358,1.864131,2.182527,1.973672
1785926294505,3144920.000000,3127512.000000,3661719.000000,1.874519,1.864143,2.182555,1.973739
1785926295010,3144702.000000,3127742.000000,3663941.000000,1.874389,1.864280,2.183879,1.974182
1785926295513,3144472.000000,3127708.000000,3662277.000000,1.874251,1.864259,2.182887,1.973799
1785926296018,3144513.000000,3127258.000000,3661611.000000,1.874276,1.863991,2.182490,1.973586
1785926296527,3144185.000000,3127208.000000,3661757.000000,1.874080,1.863961,2.182577,1.973540
1785926297031,3143991.000000,3127258.000000,3661176.000000,1.873965,1.863991,2.182231,1.973396
1785926297535,3144095.000000,3127231.000000,3661567.000000,1.874027,1.863975,2.182464,1.973489
1785926298039,3143473.000000,3127007.000000,3661145.000000,1.873656,1.863842,2.182213,1.973237
1785926298547,3143208.000000,3126815.000000,3660981.000000,1.873498,1.863727,2.182115,1.973113
1785926299052,3144411.000000,3127184.000000,3661137.000000,1.874215,1.863947,2.182208,1.973457
1785926299556,3143088.000000,3126451.000000,3660559.000000,1.873427,1.863510,2.181863,1.972933
1785926300060,3143547.000000,3126475.000000,3660580.000000,1.873700,1.863524,2.181876,1.973034
1785926300569,3143767.000000,3126824.000000,3661077.000000,1.873831,1.863732,2.182172,1.973245
1785926301073,3143294.000000,3126230.000000,3660666.000000,1.873549,1.863378,2.181927,1.972952
1785926301576,3143183.000000,3126225.000000,3660078.000000,1.873483,1.863375,2.181577,1.972812
1785926302081,3143307.000000,3126189.000000,3660323.000000,1.873557,1.863354,2.181723,1.972878
1785926302590,3142947.000000,3125980.000000,3660466.000000,1.873343,1.863229,2.181808,1.972793
1785926303094,3143059.000000,3126056.000000,3660328.000000,1.873409,1.863275,2.181726,1.972803
1785926303598,3143403.000000,3126131.000000,3660661.000000,1.873614,1.863319,2.181924,1.972952
1785926304102,3142858.000000,3125939.000000,3660212.000000,1.873289,1.863205,2.181657,1.972717
1785926304611,3142847.000000,3125865.000000,3659762.000000,1.873283,1.863161,2.181388,1.972611
1785926305114,3143077.000000,3125896.000000,3660235.000000,1.873420,1.863179,2.181670,1.972757
1785926305619,3142417.000000,3125719.000000,3659883.000000,1.873027,1.863074,2.181460,1.972520
1785926306123,3142771.000000,3125966.000000,3659826.000000,1.873238,1.863221,2.181427,1.972628
1785926306632,3142614.000000,3125953.000000,3659713.000000,1.873144,1.863213,2.181359,1.972572
1785926307136,3142166.000000,3125694.000000,3659745.000000,1.872877,1.863059,2.181378,1.972438
1785926307640,3142059.000000,3125533.000000,3659648.000000,1.872813,1.862963,2.181320,1.972365
1785926308144,3142400.000000,3125529.000000,3659903.000000,1.873016,1.862961,2.181472,1.972483
1785926308653,3141958.000000,3124138.000000,3659588.000000,1.872753,1.862131,2.181285,1.972056
1785926309157,3142004.000000,3124025.000000,3659127.000000,1.872780,1.862064,2.181010,1.971951
1785926309661,3141969.000000,3122979.000000,3659129.000000,1.872760,1.861441,2.181011,1.971737
1785926310164,3141606.000000,3122195.000000,3659090.000000,1.872543,1.860973,2.180988,1.971501
1785926310673,3141433.000000,3122000.000000,3659578.000000,1.872440,1.860857,2.181279,1.971525
1785926311177,3141895.000000,3121923.000000,3659612.000000,1.872715,1.860811,2.181299,1.971609
1785926311682,3141612.000000,3121642.000000,3659584.000000,1.872547,1.860644,2.181282,1.971491
1785926312186,3141924.000000,3121753.000000,3659220.000000,1.872733,1.860710,2.181065,1.971503
1785926312695,3141658.000000,3121443.000000,3659013.000000,1.872574,1.860525,2.180942,1.971347
1785926313198,3141574.000000,3121482.000000,3659741.000000,1.872524,1.860548,2.181376,1.971483
1785926313703,3141252.000000,3121003.000000,3659565.000000,1.872332,1.860263,2.181271,1.971289
1785926314206,3141400.000000,3120924.000000,3659804.000000,1.872420,1.860216,2.181413,1.971350
1785926314715,3141088.000000,3120785.000000,3659448.000000,1.872234,1.860133,2.181201,1.971189
1785926315219,3140761.000000,3120562.000000,3658520.000000,1.872040,1.860000,2.180648,1.970896
1785926315723,3141086.000000,3120605.000000,3658926.000000,1.872233,1.860026,2.180890,1.971050
1785926316227,3141813.000000,3122041.000000,3662810.000000,1.872667,1.860882,2.183205,1.972251
1785926316736,3141477.000000,3122000.000000,3661442.000000,1.872466,1.860857,2.182390,1.971904
